repetition;rr_index;rpeak_start_sample;rpeak_end_sample;rr_interval_ms;instant_hr_bpm;local_sdnn_ms;local_rmssd_ms;is_valid;invalid_reason;label;gesture_id;gesture_name
1;0;176;779;1206.00;49.75;170.46;213.78;1;valid;REST;-1;REST
1;1;779;1231;904.00;66.37;142.10;175.65;1;valid;REST;-1;REST
1;2;1231;1690;918.00;65.36;123.84;152.23;1;valid;REST;-1;REST
1;3;1690;2166;952.00;63.03;24.62;22.25;1;valid;REST;-1;REST
1;4;2166;2648;964.00;62.24;17.49;21.95;1;valid;REST;-1;REST
1;5;2648;3119;942.00;63.69;8.79;14.76;1;valid;REST;-1;REST
1;6;3119;3596;954.00;62.89;9.06;13.53;1;valid;REST;-1;REST
1;7;3596;4068;944.00;63.56;11.05;13.53;1;valid;REST;-1;REST
1;8;4068;4541;946.00;63.42;12.70;12.29;1;valid;REST;-1;REST
1;9;4541;5003;924.00;64.94;9.94;11.27;1;valid;REST;-1;REST
1;10;5003;5467;928.00;64.66;8.79;11.40;1;valid;REST;-1;REST
1;11;5467;5932;930.00;64.52;5.40;5.83;1;valid;REST;-1;REST
1;12;5932;6395;926.00;64.79;14.87;12.29;1;valid;REST;-1;REST
1;13;6395;6853;916.00;65.50;23.58;15.81;1;valid;REST;-1;REST
1;14;6853;7300;894.00;67.11;21.43;16.79;1;valid;REST;-1;REST
1;15;7300;7737;874.00;68.65;15.68;17.49;1;valid;REST;-1;REST
1;16;7737;8180;886.00;67.72;13.68;14.49;1;valid;REST;-1;REST
1;17;8180;8630;900.00;66.67;14.45;17.49;1;valid;REST;-1;REST
1;18;8630;9085;910.00;65.93;11.22;17.18;1;valid;REST;-1;REST
1;19;9085;9526;882.00;68.03;10.45;15.68;1;valid;REST;-1;REST
1;20;9526;9972;892.00;67.26;10.10;14.90;1;valid;REST;-1;REST
1;21;9972;10418;892.00;67.26;10.10;13.04;1;valid;REST;-1;REST
1;22;10418;10865;894.00;67.11;10.10;13.45;1;valid;REST;-1;REST
1;23;10865;11300;870.00;68.97;15.21;18.03;1;valid;REST;-1;REST
1;24;11300;11741;882.00;68.03;13.89;18.68;1;valid;REST;-1;REST
1;25;11741;12170;858.00;69.93;9.34;15.17;1;valid;REST;-1;REST
1;26;12170;12604;868.00;69.12;12.46;15.17;1;valid;REST;-1;REST
1;27;12604;13043;878.00;68.34;13.11;9.49;1;valid;REST;-1;REST
1;28;13043;13488;890.00;67.42;8.44;8.31;1;valid;REST;-1;REST
1;29;13488;13931;886.00;67.72;12.46;13.71;1;valid;REST;-1;REST
1;30;13931;14372;882.00;68.03;12.65;14.70;1;valid;REST;-1;REST
1;31;14372;14801;858.00;69.93;11.17;15.10;1;valid;REST;-1;REST
1;32;14801;15238;874.00;68.65;14.53;16.97;1;valid;REST;-1;REST
1;33;15238;15679;882.00;68.03;16.10;12.17;1;valid;REST;-1;REST
1;34;15679;16128;898.00;66.82;11.66;10.00;1;valid;REST;-1;REST
1;35;16128;16575;894.00;67.11;8.72;12.85;1;valid;REST;-1;REST
1;36;16575;17026;902.00;66.52;7.48;13.49;1;valid;REST;-1;REST
1;37;17026;17468;884.00;67.87;13.22;16.09;1;valid;REST;-1;REST
1;38;17468;17919;902.00;66.52;12.76;18.52;1;valid;REST;-1;REST
1;39;17919;18379;920.00;65.22;12.81;16.31;1;valid;REST;-1;REST
1;40;18379;18829;900.00;66.67;8.00;13.60;1;valid;REST;-1;REST
1;41;18829;19281;904.00;66.37;9.12;10.95;1;valid;REST;-1;REST
1;42;19281;19733;904.00;66.37;9.12;8.31;1;valid;REST;-1;REST
1;43;19733;20181;896.00;66.96;18.63;13.64;1;valid;REST;-1;REST
1;44;20181;20622;882.00;68.03;18.44;14.21;1;valid;REST;-1;REST
1;45;20622;21052;860.00;69.77;16.27;19.54;1;valid;REST;-1;REST
1;46;21052;21486;868.00;69.12;21.00;19.92;1;valid;REST;-1;REST
1;47;21486;21934;896.00;66.96;22.16;17.66;1;valid;REST;-1;REST
1;48;21934;22390;912.00;65.79;16.73;17.32;1;valid;REST;-1;REST
1;49;22390;22840;900.00;66.67;6.69;10.63;1;valid;REST;-1;REST
1;50;22840;23292;904.00;66.37;163.97;185.13;1;valid;REST;-1;REST
1;51;23292;23747;910.00;65.93;264.89;210.81;1;valid;REST;-1;REST
1;52;23747;24017;540.00;111.11;261.91;344.12;1;valid;REST;-1;REST
1;53;24017;24186;338.00;177.51;257.76;344.11;1;valid;REST;-1;REST
1;54;24186;24627;882.00;68.03;251.89;290.15;1;valid;REST;-1;REST
1;55;24627;25067;880.00;68.18;242.17;272.00;1;valid;REST;-1;REST
1;56;25067;25506;878.00;68.34;5.40;5.20;1;valid;REST;-1;REST
1;57;25506;25945;878.00;68.34;15.91;13.96;1;valid;GESTURE;9;Flexion of Thumb
1;58;25945;26379;868.00;69.12;18.35;13.93;1;valid;GESTURE;9;Flexion of Thumb
1;59;26379;26800;842.00;71.26;16.58;19.05;1;valid;GESTURE;9;Flexion of Thumb
1;60;26800;27221;842.00;71.26;19.01;28.67;1;valid;GESTURE;9;Flexion of Thumb
1;61;27221;27655;868.00;69.12;15.68;27.44;1;valid;GESTURE;9;Flexion of Thumb
1;62;27655;28067;824.00;72.82;16.10;27.73;1;valid;GESTURE;9;Flexion of Thumb
1;63;28067;28489;844.00;71.09;16.59;25.77;1;valid;GESTURE;9;Flexion of Thumb
1;64;28489;28907;836.00;71.77;13.39;13.75;1;valid;GESTURE;9;Flexion of Thumb
1;65;28907;29333;852.00;70.42;11.10;9.90;1;valid;GESTURE;9;Flexion of Thumb
1;66;29333;29762;858.00;69.93;13.59;9.90;1;valid;GESTURE;9;Flexion of Thumb
1;67;29762;30194;864.00;69.44;7.56;9.11;1;valid;GESTURE;9;Flexion of Thumb
1;68;30194;30630;872.00;68.81;11.01;11.75;1;valid;GESTURE;9;Flexion of Thumb
1;69;30630;31059;858.00;69.93;17.01;12.85;1;valid;GESTURE;9;Flexion of Thumb
1;70;31059;31480;842.00;71.26;22.79;14.59;1;valid;GESTURE;9;Flexion of Thumb
1;71;31480;31895;830.00;72.29;22.16;14.14;1;valid;GESTURE;9;Flexion of Thumb
1;72;31895;32302;814.00;73.71;19.72;12.33;1;valid;REST;-1;REST
1;73;32302;32703;802.00;74.81;20.38;14.04;1;valid;REST;-1;REST
1;74;32703;33100;794.00;75.57;16.10;11.58;1;valid;REST;-1;REST
1;75;33100;33488;776.00;77.32;14.24;17.97;1;valid;REST;-1;REST
1;76;33488;33877;778.00;77.12;33.48;30.53;1;valid;GESTURE;9;Flexion of Thumb
1;77;33877;34281;808.00;74.26;51.10;33.76;1;valid;GESTURE;9;Flexion of Thumb
1;78;34281;34710;858.00;69.93;64.04;40.84;1;valid;GESTURE;9;Flexion of Thumb
1;79;34710;35156;892.00;67.26;55.94;38.00;1;valid;GESTURE;9;Flexion of Thumb
1;80;35156;35625;938.00;63.97;38.38;28.77;1;valid;GESTURE;9;Flexion of Thumb
1;81;35625;36095;940.00;63.83;21.79;26.13;1;valid;GESTURE;9;Flexion of Thumb
1;82;36095;36568;946.00;63.42;17.80;15.94;1;valid;GESTURE;9;Flexion of Thumb
1;83;36568;37029;922.00;65.08;28.01;19.92;1;valid;GESTURE;9;Flexion of Thumb
1;84;37029;37480;902.00;66.52;29.79;19.72;1;valid;GESTURE;9;Flexion of Thumb
1;85;37480;37919;878.00;68.34;19.97;15.78;1;valid;GESTURE;9;Flexion of Thumb
1;86;37919;38357;876.00;68.49;10.83;12.25;1;valid;GESTURE;9;Flexion of Thumb
1;87;38357;38797;880.00;68.18;14.38;16.19;1;valid;GESTURE;9;Flexion of Thumb
1;88;38797;39236;878.00;68.34;19.34;16.43;1;valid;GESTURE;9;Flexion of Thumb
1;89;39236;39659;846.00;70.92;18.58;17.38;1;valid;GESTURE;9;Flexion of Thumb
1;90;39659;40079;840.00;71.43;18.58;22.29;1;valid;GESTURE;9;Flexion of Thumb
1;91;40079;40505;852.00;70.42;19.65;15.56;1;valid;REST;-1;REST
1;92;40505;40945;880.00;68.18;18.02;17.72;1;valid;REST;-1;REST
1;93;40945;41386;882.00;68.03;18.02;20.54;1;valid;REST;-1;REST
1;94;41386;41818;864.00;69.44;18.74;15.56;1;valid;REST;-1;REST
1;95;41818;42238;840.00;71.43;19.21;23.02;1;valid;REST;-1;REST
1;96;42238;42662;848.00;70.75;17.18;21.77;1;valid;REST;-1;REST
1;97;42662;43103;882.00;68.03;26.59;24.88;1;valid;REST;-1;REST
1;98;43103;43539;872.00;68.81;28.33;25.53;1;valid;REST;-1;REST
1;99;43539;43992;906.00;66.23;20.46;19.47;1;valid;REST;-1;REST
1;100;43992;44452;920.00;65.22;18.30;19.47;1;valid;REST;-1;REST
1;101;44452;44908;912.00;65.79;8.12;9.54;1;valid;REST;-1;REST
1;102;44908;45359;902.00;66.52;17.40;14.53;1;valid;REST;-1;REST
1;103;45359;45809;900.00;66.67;22.39;16.09;1;valid;GESTURE;4;Wrist Extension
1;104;45809;46246;874.00;68.65;33.09;23.62;1;valid;GESTURE;4;Wrist Extension
1;105;46246;46675;858.00;69.93;37.03;24.35;1;valid;GESTURE;4;Wrist Extension
1;106;46675;47086;822.00;72.99;33.99;22.47;1;valid;GESTURE;4;Wrist Extension
1;107;47086;47491;810.00;74.07;26.15;21.21;1;valid;GESTURE;4;Wrist Extension
1;108;47491;47887;792.00;75.76;12.00;11.22;1;valid;GESTURE;4;Wrist Extension
1;109;47887;48286;798.00;75.19;7.16;10.30;1;valid;GESTURE;4;Wrist Extension
1;110;48286;48685;798.00;75.19;6.00;5.00;1;valid;GESTURE;4;Wrist Extension
1;111;48685;49088;806.00;74.44;6.00;5.00;1;valid;GESTURE;4;Wrist Extension
1;112;49088;49491;806.00;74.44;5.76;5.00;1;valid;GESTURE;4;Wrist Extension
1;113;49491;49897;812.00;73.89;5.76;7.62;1;valid;GESTURE;4;Wrist Extension
1;114;49897;50303;812.00;73.89;8.83;8.19;1;valid;GESTURE;4;Wrist Extension
1;115;50303;50702;798.00;75.19;11.17;7.87;1;valid;GESTURE;4;Wrist Extension
1;116;50702;51098;792.00;75.76;10.45;7.94;1;valid;GESTURE;4;Wrist Extension
1;117;51098;51492;788.00;76.14;6.72;4.80;1;valid;GESTURE;4;Wrist Extension
1;118;51492;51885;786.00;76.34;4.77;3.87;1;valid;GESTURE;4;Wrist Extension
1;119;51885;52275;780.00;76.92;8.65;10.54;1;valid;REST;-1;REST
1;120;52275;52666;782.00;76.73;26.71;23.47;1;valid;REST;-1;REST
1;121;52666;53067;802.00;74.81;57.11;42.87;1;valid;REST;-1;REST
1;122;53067;53489;844.00;71.09;68.07;44.01;1;valid;REST;-1;REST
1;123;53489;53947;916.00;65.50;68.90;46.11;1;valid;REST;-1;REST
1;124;53947;54415;936.00;64.10;53.68;41.24;1;valid;GESTURE;4;Wrist Extension
1;125;54415;54900;970.00;61.86;26.72;20.52;1;valid;GESTURE;4;Wrist Extension
1;126;54900;55389;978.00;61.35;18.85;22.74;1;valid;GESTURE;4;Wrist Extension
1;127;55389;55874;970.00;61.86;14.03;17.09;1;valid;GESTURE;4;Wrist Extension
1;128;55874;56345;942.00;63.69;13.68;16.61;1;valid;GESTURE;4;Wrist Extension
1;129;56345;56824;958.00;62.63;14.97;20.71;1;valid;GESTURE;4;Wrist Extension
1;130;56824;57303;958.00;62.63;13.31;22.11;1;valid;GESTURE;4;Wrist Extension
1;131;57303;57769;932.00;64.38;12.38;21.21;1;valid;GESTURE;4;Wrist Extension
1;132;57769;58251;964.00;62.24;19.42;27.82;1;valid;GESTURE;4;Wrist Extension
1;133;58251;58728;954.00;62.89;40.88;38.03;1;valid;GESTURE;4;Wrist Extension
1;134;58728;59187;918.00;65.36;45.62;35.65;1;valid;GESTURE;4;Wrist Extension
1;135;59187;59617;860.00;69.77;41.06;36.43;1;valid;GESTURE;4;Wrist Extension
1;136;59617;60056;878.00;68.34;23.72;33.53;1;valid;GESTURE;4;Wrist Extension
1;137;60056;60486;860.00;69.77;22.12;23.22;1;valid;GESTURE;4;Wrist Extension
1;138;60486;60927;882.00;68.03;24.84;21.49;1;valid;REST;-1;REST
