repetition;rr_index;rpeak_start_sample;rpeak_end_sample;rr_interval_ms;instant_hr_bpm;local_sdnn_ms;local_rmssd_ms;is_valid;invalid_reason;label;gesture_id;gesture_name
1;0;556;953;794.00;75.57;154.31;194.00;1;valid;REST;-1;REST
1;1;953;1343;780.00;76.92;169.24;281.95;1;valid;REST;-1;REST
1;2;1343;1870;1054.00;56.93;169.08;302.76;1;valid;REST;-1;REST
1;3;1870;2195;650.00;92.31;187.78;345.69;1;valid;REST;-1;REST
1;4;2195;2699;1008.00;59.52;194.79;352.34;1;valid;REST;-1;REST
1;5;2699;3036;674.00;89.02;166.51;298.27;1;valid;REST;-1;REST
1;6;3036;3526;980.00;61.22;134.60;238.59;1;valid;REST;-1;REST
1;7;3526;3941;830.00;72.29;116.58;176.76;1;valid;REST;-1;REST
1;8;3941;4357;832.00;72.12;66.14;88.54;1;valid;REST;-1;REST
1;9;4357;4820;926.00;64.79;48.85;50.74;1;valid;REST;-1;REST
1;10;4820;5285;930.00;64.52;54.64;67.16;1;valid;REST;-1;REST
1;11;5285;5731;892.00;67.26;35.70;48.23;1;valid;REST;-1;REST
1;12;5731;6221;980.00;61.22;47.17;68.72;1;valid;REST;-1;REST
1;13;6221;6706;970.00;61.86;51.73;84.06;1;valid;REST;-1;REST
1;14;6706;7142;872.00;68.81;48.57;79.28;1;valid;REST;-1;REST
1;15;7142;7630;976.00;61.48;61.56;87.35;1;valid;REST;-1;REST
1;16;7630;8084;908.00;66.08;52.36;78.29;1;valid;REST;-1;REST
1;17;8084;8501;834.00;71.94;53.71;60.67;1;valid;REST;-1;REST
1;18;8501;8948;894.00;67.11;28.87;50.34;1;valid;REST;-1;REST
1;19;8948;9379;862.00;69.61;39.18;48.89;1;valid;REST;-1;REST
1;20;9379;9813;868.00;69.12;52.16;45.45;1;valid;REST;-1;REST
1;21;9813;10282;938.00;63.97;55.14;44.79;1;valid;REST;-1;REST
1;22;10282;10775;986.00;60.85;49.52;47.47;1;valid;REST;-1;REST
1;23;10775;11254;958.00;62.63;31.51;48.96;1;valid;REST;-1;REST
1;24;11254;11749;990.00;60.61;30.25;45.57;1;valid;REST;-1;REST
1;25;11749;12207;916.00;65.50;27.47;44.74;1;valid;REST;-1;REST
1;26;12207;12681;948.00;63.29;40.97;58.54;1;valid;REST;-1;REST
1;27;12681;13166;970.00;61.86;31.34;51.80;1;valid;REST;-1;REST
1;28;13166;13610;888.00;67.57;30.05;49.31;1;valid;REST;-1;REST
1;29;13610;14079;938.00;63.97;36.40;54.18;1;valid;REST;-1;REST
1;30;14079;14546;934.00;64.24;25.27;39.28;1;valid;REST;-1;REST
1;31;14546;14988;884.00;67.87;23.00;31.91;1;valid;REST;-1;REST
1;32;14988;15447;918.00;65.36;23.17;37.60;1;valid;REST;-1;REST
1;33;15447;15916;938.00;63.97;38.31;50.53;1;valid;REST;-1;REST
1;34;15916;16365;898.00;66.82;46.08;49.60;1;valid;REST;-1;REST
1;35;16365;16856;982.00;61.10;43.04;58.73;1;valid;REST;-1;REST
1;36;16856;17361;1010.00;59.41;52.83;69.99;1;valid;REST;-1;REST
1;37;17361;17833;944.00;63.56;32.47;60.52;1;valid;REST;-1;REST
1;38;17833;18348;1030.00;58.25;37.24;61.29;1;valid;REST;-1;REST
1;39;18348;18840;984.00;60.98;34.26;54.06;1;valid;REST;-1;REST
1;40;18840;19315;950.00;63.16;36.93;40.62;1;valid;REST;-1;REST
1;41;19315;19806;982.00;61.10;23.17;33.72;1;valid;REST;-1;REST
1;42;19806;20273;934.00;64.24;18.22;29.55;1;valid;REST;-1;REST
1;43;20273;20744;942.00;63.69;34.86;41.30;1;valid;REST;-1;REST
1;44;20744;21220;952.00;63.03;25.52;38.13;1;valid;REST;-1;REST
1;45;21220;21663;886.00;67.72;33.86;46.55;1;valid;REST;-1;REST
1;46;21663;22124;922.00;65.08;34.25;54.09;1;valid;REST;-1;REST
1;47;22124;22612;976.00;61.48;34.57;46.11;1;valid;REST;-1;REST
1;48;22612;23072;920.00;65.22;33.27;47.36;1;valid;REST;-1;REST
1;49;23072;23549;954.00;62.89;28.93;40.17;1;valid;REST;-1;REST
1;50;23549;24047;996.00;60.24;34.00;32.03;1;valid;REST;-1;REST
1;51;24047;24535;976.00;61.48;40.48;39.72;1;valid;REST;-1;REST
1;52;24535;25037;1004.00;59.76;32.92;48.60;1;valid;REST;-1;REST
1;53;25037;25568;1062.00;56.50;32.45;48.23;1;valid;GESTURE;10;Flexion of Middle Finger
1;54;25568;26064;992.00;60.48;53.93;66.59;1;valid;GESTURE;10;Flexion of Middle Finger
1;55;26064;26568;1008.00;59.52;55.78;64.57;1;valid;GESTURE;10;Flexion of Middle Finger
1;56;26568;27024;912.00;65.79;36.66;54.41;1;valid;GESTURE;10;Flexion of Middle Finger
1;57;27024;27504;960.00;62.50;42.32;62.10;1;valid;GESTURE;10;Flexion of Middle Finger
1;58;27504;27988;968.00;61.98;28.12;40.66;1;valid;GESTURE;10;Flexion of Middle Finger
1;59;27988;28441;906.00;66.23;31.96;43.79;1;valid;GESTURE;10;Flexion of Middle Finger
1;60;28441;28904;926.00;64.79;32.59;52.37;1;valid;GESTURE;10;Flexion of Middle Finger
1;61;28904;29396;984.00;60.98;29.41;43.16;1;valid;GESTURE;10;Flexion of Middle Finger
1;62;29396;29859;926.00;64.79;23.79;42.10;1;valid;GESTURE;10;Flexion of Middle Finger
1;63;29859;30331;944.00;63.56;23.79;32.79;1;valid;GESTURE;10;Flexion of Middle Finger
1;64;30331;30806;950.00;63.16;13.01;15.59;1;valid;GESTURE;10;Flexion of Middle Finger
1;65;30806;31269;926.00;64.79;16.09;22.87;1;valid;GESTURE;10;Flexion of Middle Finger
1;66;31269;31729;920.00;65.22;19.57;22.87;1;valid;GESTURE;10;Flexion of Middle Finger
1;67;31729;32208;958.00;62.63;19.57;20.69;1;valid;REST;-1;REST
1;68;32208;32690;964.00;62.24;17.49;21.33;1;valid;REST;-1;REST
1;69;32690;33165;950.00;63.16;17.49;13.23;1;valid;REST;-1;REST
1;70;33165;33634;938.00;63.97;19.15;26.36;1;valid;REST;-1;REST
1;71;33634;34094;920.00;65.22;17.15;29.51;1;valid;GESTURE;10;Flexion of Middle Finger
1;72;34094;34577;966.00;62.11;17.15;29.05;1;valid;GESTURE;10;Flexion of Middle Finger
1;73;34577;35045;936.00;64.10;35.69;47.79;1;valid;GESTURE;10;Flexion of Middle Finger
1;74;35045;35510;930.00;64.52;47.27;76.49;1;valid;GESTURE;10;Flexion of Middle Finger
1;75;35510;36014;1008.00;59.52;47.76;87.47;1;valid;GESTURE;10;Flexion of Middle Finger
1;76;36014;36454;880.00;68.18;47.76;87.62;1;valid;GESTURE;10;Flexion of Middle Finger
1;77;36454;36939;970.00;61.86;58.70;89.00;1;valid;GESTURE;10;Flexion of Middle Finger
1;78;36939;37418;958.00;62.63;52.66;83.43;1;valid;GESTURE;10;Flexion of Middle Finger
1;79;37418;37855;874.00;68.65;46.04;70.29;1;valid;GESTURE;10;Flexion of Middle Finger
1;80;37855;38348;986.00;60.85;51.22;82.18;1;valid;GESTURE;10;Flexion of Middle Finger
1;81;38348;38839;982.00;61.10;61.98;92.68;1;valid;GESTURE;10;Flexion of Middle Finger
1;82;38839;39287;896.00;66.96;44.73;77.96;1;valid;GESTURE;10;Flexion of Middle Finger
1;83;39287;39795;1016.00;59.06;46.16;79.77;1;valid;GESTURE;10;Flexion of Middle Finger
1;84;39795;40278;966.00;62.11;56.47;73.18;1;valid;GESTURE;10;Flexion of Middle Finger
1;85;40278;40744;932.00;64.38;61.60;41.90;1;valid;REST;-1;REST
1;86;40744;41181;874.00;68.65;52.68;38.63;1;valid;REST;-1;REST
1;87;41181;41617;872.00;68.81;35.06;40.04;1;valid;REST;-1;REST
1;88;41617;42034;834.00;71.94;39.83;44.58;1;valid;REST;-1;REST
1;89;42034;42471;874.00;68.65;41.78;47.70;1;valid;REST;-1;REST
1;90;42471;42943;944.00;63.56;41.33;46.58;1;valid;REST;-1;REST
1;91;42943;43398;910.00;65.93;41.00;61.60;1;valid;REST;-1;REST
1;92;43398;43837;878.00;68.34;34.10;54.50;1;valid;REST;-1;REST
1;93;43837;44321;968.00;61.98;36.89;54.19;1;valid;REST;-1;REST
1;94;44321;44785;928.00;64.66;42.95;53.64;1;valid;REST;-1;REST
1;95;44785;45265;960.00;62.50;47.67;67.62;1;valid;REST;-1;REST
1;96;45265;45759;988.00;60.73;46.31;78.73;1;valid;GESTURE;7;Flexion of Little Finger
1;97;45759;46192;866.00;69.28;45.98;77.14;1;valid;GESTURE;7;Flexion of Little Finger
1;98;46192;46670;956.00;62.76;58.70;89.24;1;valid;GESTURE;7;Flexion of Little Finger
1;99;46670;47145;950.00;63.16;50.03;80.32;1;valid;GESTURE;7;Flexion of Little Finger
1;100;47145;47573;856.00;70.09;43.48;66.60;1;valid;GESTURE;7;Flexion of Little Finger
1;101;47573;48048;950.00;63.16;43.48;72.19;1;valid;GESTURE;7;Flexion of Little Finger
1;102;48048;48526;956.00;62.76;58.00;76.93;1;valid;GESTURE;7;Flexion of Little Finger
1;103;48526;48976;900.00;66.67;42.13;76.93;1;valid;GESTURE;7;Flexion of Little Finger
1;104;48976;49480;1008.00;59.52;45.97;84.88;1;valid;GESTURE;7;Flexion of Little Finger
1;105;49480;49937;914.00;65.65;51.09;80.53;1;valid;GESTURE;7;Flexion of Little Finger
1;106;49937;50430;986.00;60.85;44.04;70.80;1;valid;GESTURE;7;Flexion of Little Finger
1;107;50430;50931;1002.00;59.88;52.26;77.07;1;valid;GESTURE;7;Flexion of Little Finger
1;108;50931;51394;926.00;64.79;45.38;83.35;1;valid;GESTURE;7;Flexion of Little Finger
1;109;51394;51913;1038.00;57.80;45.38;83.98;1;valid;GESTURE;7;Flexion of Little Finger
1;110;51913;52384;942.00;63.69;46.00;77.27;1;valid;REST;-1;REST
1;111;52384;52868;968.00;61.98;51.29;72.35;1;valid;REST;-1;REST
1;112;52868;53371;1006.00;59.64;44.26;75.76;1;valid;REST;-1;REST
1;113;53371;53825;908.00;66.08;47.06;86.64;1;valid;GESTURE;7;Flexion of Little Finger
1;114;53825;54332;1014.00;59.17;54.47;85.38;1;valid;GESTURE;7;Flexion of Little Finger
1;115;54332;54795;926.00;64.79;45.97;75.32;1;valid;GESTURE;7;Flexion of Little Finger
1;116;54795;55246;902.00;66.52;49.80;63.40;1;valid;GESTURE;7;Flexion of Little Finger
1;117;55246;55725;958.00;62.63;30.80;56.33;1;valid;GESTURE;7;Flexion of Little Finger
1;118;55725;56170;890.00;67.42;35.07;55.18;1;valid;GESTURE;7;Flexion of Little Finger
1;119;56170;56648;956.00;62.76;37.02;59.04;1;valid;GESTURE;7;Flexion of Little Finger
1;120;56648;57130;964.00;62.24;54.86;80.16;1;valid;GESTURE;7;Flexion of Little Finger
1;121;57130;57577;894.00;67.11;47.43;86.87;1;valid;GESTURE;7;Flexion of Little Finger
1;122;57577;58088;1022.00;58.71;48.07;86.83;1;valid;GESTURE;7;Flexion of Little Finger
1;123;58088;58552;928.00;64.66;49.08;81.94;1;valid;GESTURE;7;Flexion of Little Finger
1;124;58552;59019;934.00;64.24;51.45;67.48;1;valid;GESTURE;7;Flexion of Little Finger
1;125;59019;59506;974.00;61.60;33.53;60.34;1;valid;GESTURE;7;Flexion of Little Finger
1;126;59506;59949;886.00;67.72;40.05;62.10;1;valid;GESTURE;7;Flexion of Little Finger
1;127;59949;60428;958.00;62.63;46.46;74.65;1;valid;GESTURE;7;Flexion of Little Finger
1;128;60428;60922;988.00;60.73;48.44;74.65;1;valid;REST;-1;REST
1;129;60922;61370;896.00;66.96;67.48;101.02;1;valid;REST;-1;REST
1;130;61370;61862;984.00;60.98;83.37;100.40;1;valid;REST;-1;REST
1;131;61862;62277;830.00;72.29;68.10;97.80;1;valid;REST;-1;REST
1;132;62277;62682;810.00;74.07;71.46;89.60;1;valid;REST;-1;REST
1;133;62682;63127;890.00;67.42;50.79;69.31;1;valid;REST;-1;REST
1;134;63127;63592;930.00;64.52;53.00;80.95;1;valid;REST;-1;REST
1;135;63592;64005;826.00;72.64;58.37;79.51;1;valid;REST;-1;REST
1;136;64005;64461;912.00;65.79;60.34;95.77;1;valid;REST;-1;REST
1;137;64461;64954;986.00;60.85;63.00;89.38;1;valid;REST;-1;REST
1;138;64954;65390;872.00;68.81;44.06;78.41;1;valid;REST;-1;REST
1;139;65390;65865;950.00;63.16;50.66;79.37;1;valid;GESTURE;8;Tripod Grasp
1;140;65865;66343;956.00;62.76;43.39;67.62;1;valid;GESTURE;8;Tripod Grasp
1;141;66343;66782;878.00;68.34;36.92;55.81;1;valid;GESTURE;8;Tripod Grasp
