repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;12;12;0;1;0,1,2,3,4,5,6,7,8,9,10,11;85.25;4.84;706.00;40.39;24.15;0.00
1;2;500;5500;REST;-1;REST;13;13;0;1;1,2,3,4,5,6,7,8,9,10,11,12,13;84.47;4.81;712.46;39.98;22.80;0.00
1;3;1000;6000;REST;-1;REST;13;13;0;1;2,3,4,5,6,7,8,9,10,11,12,13,14;83.50;4.75;720.77;39.84;24.05;0.00
1;4;1500;6500;REST;-1;REST;12;12;0;1;4,5,6,7,8,9,10,11,12,13,14,15;81.65;2.12;735.33;19.51;23.87;0.00
1;5;2000;7000;REST;-1;REST;13;13;0;1;5,6,7,8,9,10,11,12,13,14,15,16,17;81.20;1.28;739.08;12.37;19.35;0.00
1;6;2500;7500;REST;-1;REST;12;12;0;1;7,8,9,10,11,12,13,14,15,16,17,18;81.23;1.36;738.83;13.17;19.39;0.00
1;7;3000;8000;REST;-1;REST;12;12;0;1;8,9,10,11,12,13,14,15,16,17,18,19;81.06;1.67;740.50;16.41;22.68;0.00
1;8;3500;8500;REST;-1;REST;13;13;0;1;9,10,11,12,13,14,15,16,17,18,19,20,21;80.14;2.44;749.38;24.42;22.88;0.00
1;9;4000;9000;REST;-1;REST;12;12;0;1;11,12,13,14,15,16,17,18,19,20,21,22;79.75;2.40;753.00;24.11;25.05;0.00
1;10;4500;9500;REST;-1;REST;12;12;0;1;12,13,14,15,16,17,18,19,20,21,22,23;80.05;2.80;750.50;27.57;29.66;9.09
1;11;5000;10000;REST;-1;REST;13;13;0;1;13,14,15,16,17,18,19,20,21,22,23,24,25;80.72;3.17;744.46;30.77;28.31;8.33
1;12;5500;10500;REST;-1;REST;12;12;0;1;15,16,17,18,19,20,21,22,23,24,25,26;81.21;3.40;740.17;32.91;25.22;9.09
1;13;6000;11000;REST;-1;REST;13;13;0;1;16,17,18,19,20,21,22,23,24,25,26,27,28;81.67;3.45;736.00;33.27;24.32;8.33
1;14;6500;11500;REST;-1;REST;13;13;0;1;17,18,19,20,21,22,23,24,25,26,27,28,29;81.77;3.44;735.08;33.25;24.75;8.33
1;15;7000;12000;REST;-1;REST;12;12;0;1;19,20,21,22,23,24,25,26,27,28,29,30;81.54;3.60;737.33;34.84;22.25;9.09
1;16;7500;12500;REST;-1;REST;13;13;0;1;20,21,22,23,24,25,26,27,28,29,30,31,32;81.24;3.61;740.00;34.72;21.70;8.33
1;17;8000;13000;REST;-1;REST;13;13;0;1;21,22,23,24,25,26,27,28,29,30,31,32,33;81.17;3.73;740.77;36.19;23.81;8.33
1;18;8500;13500;REST;-1;REST;12;12;0;1;23,24,25,26,27,28,29,30,31,32,33,34;81.12;4.18;741.67;41.26;16.90;0.00
1;19;9000;14000;REST;-1;REST;12;12;0;1;24,25,26,27,28,29,30,31,32,33,34,35;80.22;4.35;750.17;43.25;16.80;0.00
1;20;9500;14500;REST;-1;REST;13;13;0;1;25,26,27,28,29,30,31,32,33,34,35,36,37;78.50;5.17;767.69;53.01;20.94;0.00
1;21;10000;15000;REST;-1;REST;12;12;0;1;27,28,29,30,31,32,33,34,35,36,37,38;76.96;4.60;782.33;48.02;22.84;0.00
1;22;10500;15500;REST;-1;REST;12;12;0;1;28,29,30,31,32,33,34,35,36,37,38,39;76.34;4.07;788.17;42.95;24.77;0.00
1;23;11000;16000;REST;-1;REST;11;11;0;1;30,31,32,33,34,35,36,37,38,39,40;75.26;2.86;798.36;32.00;25.20;0.00
1;24;11500;16500;REST;-1;REST;12;12;0;1;31,32,33,34,35,36,37,38,39,40,41,42;75.99;3.56;791.33;38.31;25.28;0.00
1;25;12000;17000;REST;-1;REST;12;12;0;1;32,33,34,35,36,37,38,39,40,41,42,43;76.39;3.94;787.50;42.10;25.32;0.00
1;26;12500;17500;REST;-1;REST;11;11;0;1;34,35,36,37,38,39,40,41,42,43,44;76.93;4.30;782.36;46.04;23.99;0.00
1;27;13000;18000;REST;-1;REST;12;12;0;1;35,36,37,38,39,40,41,42,43,44,45,46;77.69;4.12;774.50;44.15;23.46;0.00
