repetition;rr_index;rpeak_start_sample;rpeak_end_sample;rr_interval_ms;instant_hr_bpm;local_sdnn_ms;local_rmssd_ms;is_valid;invalid_reason;label;gesture_id;gesture_name
1;0;351;757;812.00;73.89;51.00;51.01;1;valid;REST;-1;REST
1;1;757;1138;762.00;78.74;52.32;42.22;1;valid;REST;-1;REST
1;2;1138;1493;710.00;84.51;50.43;36.58;1;valid;REST;-1;REST
1;3;1493;1842;698.00;85.96;30.50;27.37;1;valid;REST;-1;REST
1;4;1842;2190;696.00;86.21;14.49;10.44;1;valid;REST;-1;REST
1;5;2190;2532;684.00;87.72;24.47;19.03;1;valid;REST;-1;REST
1;6;2532;2868;672.00;89.29;31.29;20.62;1;valid;REST;-1;REST
1;7;2868;3187;638.00;94.04;27.22;20.12;1;valid;REST;-1;REST
1;8;3187;3498;622.00;96.46;20.59;23.77;1;valid;REST;-1;REST
1;9;3498;3813;630.00;95.24;37.78;33.42;1;valid;REST;-1;REST
1;10;3813;4142;658.00;91.19;73.23;52.29;1;valid;REST;-1;REST
1;11;4142;4500;716.00;83.80;72.60;53.28;1;valid;REST;-1;REST
1;12;4500;4899;798.00;75.19;55.56;52.03;1;valid;REST;-1;REST
1;13;4899;5287;776.00;77.32;30.05;43.24;1;valid;REST;-1;REST
1;14;5287;5667;760.00;78.95;20.12;17.00;1;valid;REST;-1;REST
1;15;5667;6049;764.00;78.53;16.00;13.56;1;valid;REST;-1;REST
1;16;6049;6421;744.00;80.65;16.00;12.04;1;valid;REST;-1;REST
1;17;6421;6789;736.00;81.52;28.09;22.41;1;valid;REST;-1;REST
1;18;6789;7152;726.00;82.64;22.85;21.98;1;valid;REST;-1;REST
1;19;7152;7496;688.00;87.21;19.52;24.25;1;valid;REST;-1;REST
1;20;7496;7849;706.00;84.99;30.64;31.69;1;valid;REST;-1;REST
1;21;7849;8213;728.00;82.42;38.17;25.44;1;valid;REST;-1;REST
1;22;8213;8598;770.00;77.92;28.62;27.60;1;valid;REST;-1;REST
1;23;8598;8985;774.00;77.52;19.06;25.32;1;valid;REST;-1;REST
1;24;8985;9358;746.00;80.43;14.31;19.21;1;valid;REST;-1;REST
1;25;9358;9731;746.00;80.43;13.67;19.52;1;valid;REST;-1;REST
1;26;9731;10117;772.00;77.72;14.74;19.52;1;valid;REST;-1;REST
1;27;10117;10499;764.00;78.53;32.97;30.94;1;valid;REST;-1;REST
1;28;10499;10867;736.00;81.52;41.32;28.14;1;valid;REST;-1;REST
1;29;10867;11211;688.00;87.21;35.49;28.14;1;valid;REST;-1;REST
1;30;11211;11553;684.00;87.72;21.89;26.78;1;valid;REST;-1;REST
1;31;11553;11899;692.00;86.71;11.71;14.32;1;valid;REST;-1;REST
1;32;11899;12256;714.00;84.03;17.01;20.64;1;valid;REST;-1;REST
1;33;12256;12605;698.00;85.96;17.52;21.12;1;valid;REST;-1;REST
1;34;12605;12939;668.00;89.82;18.90;22.23;1;valid;REST;-1;REST
1;35;12939;13279;680.00;88.24;29.14;28.12;1;valid;REST;-1;REST
1;36;13279;13632;706.00;84.99;39.16;24.80;1;valid;REST;-1;REST
1;37;13632;14004;744.00;80.65;31.14;27.35;1;valid;REST;-1;REST
1;38;14004;14383;758.00;79.16;19.36;24.58;1;valid;REST;-1;REST
1;39;14383;14749;732.00;81.97;11.19;17.52;1;valid;REST;-1;REST
1;40;14749;15120;742.00;80.86;12.41;16.09;1;valid;REST;-1;REST
1;41;15120;15499;758.00;79.16;12.12;13.78;1;valid;REST;-1;REST
1;42;15499;15879;760.00;78.95;31.73;31.72;1;valid;REST;-1;REST
1;43;15879;16249;740.00;81.08;40.58;30.76;1;valid;REST;-1;REST
1;44;16249;16590;682.00;87.98;36.73;32.03;1;valid;REST;-1;REST
1;45;16590;16929;678.00;88.50;25.27;31.46;1;valid;REST;-1;REST
1;46;16929;17277;696.00;86.21;28.38;21.75;1;valid;REST;-1;REST
1;47;17277;17633;712.00;84.27;29.38;22.02;1;valid;REST;-1;REST
1;48;17633;18007;748.00;80.21;21.45;23.94;1;valid;REST;-1;REST
1;49;18007;18377;740.00;81.08;32.09;32.94;1;valid;REST;-1;REST
1;50;18377;18734;714.00;84.03;42.06;28.04;1;valid;REST;-1;REST
1;51;18734;19067;666.00;90.09;36.35;28.39;1;valid;REST;-1;REST
1;52;19067;19395;656.00;91.46;23.52;27.95;1;valid;REST;-1;REST
1;53;19395;19729;668.00;89.82;23.52;18.06;1;valid;REST;-1;REST
1;54;19729;20075;692.00;86.71;22.82;27.24;1;valid;REST;-1;REST
1;55;20075;20432;714.00;84.03;18.78;29.15;1;valid;REST;-1;REST
1;56;20432;20768;672.00;89.29;27.07;35.81;1;valid;REST;-1;REST
1;57;20768;21116;696.00;86.21;50.91;45.40;1;valid;REST;-1;REST
1;58;21116;21488;744.00;80.65;55.02;42.30;1;valid;REST;-1;REST
1;59;21488;21890;804.00;74.63;44.47;51.66;1;valid;REST;-1;REST
1;60;21890;22279;778.00;77.12;34.32;49.16;1;valid;REST;-1;REST
1;61;22279;22636;714.00;84.03;34.54;39.15;1;valid;REST;-1;REST
1;62;22636;23011;750.00;80.00;27.41;39.86;1;valid;REST;-1;REST
1;63;23011;23382;742.00;80.86;18.69;29.82;1;valid;REST;-1;REST
1;64;23382;23738;712.00;84.27;15.30;24.29;1;valid;REST;-1;REST
1;65;23738;24112;748.00;80.21;14.10;24.47;1;valid;REST;-1;REST
1;66;24112;24481;738.00;81.30;25.82;30.05;1;valid;REST;-1;REST
1;67;24481;24845;728.00;82.42;30.44;24.15;1;valid;REST;-1;REST
1;68;24845;25186;682.00;87.98;24.88;25.28;1;valid;REST;-1;REST
1;69;25186;25529;686.00;87.46;33.90;38.91;1;valid;GESTURE;9;Flexion of Thumb
1;70;25529;25881;704.00;85.23;71.88;54.05;1;valid;GESTURE;9;Flexion of Thumb
1;71;25881;26263;764.00;78.53;82.60;54.46;1;valid;GESTURE;9;Flexion of Thumb
1;72;26263;26689;852.00;70.42;73.12;53.71;1;valid;GESTURE;9;Flexion of Thumb
1;73;26689;27122;866.00;69.28;45.02;44.60;1;valid;GESTURE;9;Flexion of Thumb
1;74;27122;27555;866.00;69.28;12.17;10.82;1;valid;GESTURE;9;Flexion of Thumb
1;75;27555;27990;870.00;68.97;8.67;12.96;1;valid;GESTURE;9;Flexion of Thumb
1;76;27990;28433;886.00;67.72;42.84;45.87;1;valid;GESTURE;9;Flexion of Thumb
1;77;28433;28866;866.00;69.28;51.02;46.00;1;valid;GESTURE;9;Flexion of Thumb
1;78;28866;29255;778.00;77.12;48.91;46.18;1;valid;GESTURE;9;Flexion of Thumb
1;79;29255;29648;786.00;76.34;34.77;45.63;1;valid;GESTURE;9;Flexion of Thumb
1;80;29648;30050;804.00;74.63;27.07;18.49;1;valid;GESTURE;9;Flexion of Thumb
1;81;30050;30459;818.00;73.35;21.93;24.12;1;valid;GESTURE;9;Flexion of Thumb
1;82;30459;30882;846.00;70.92;23.89;28.11;1;valid;GESTURE;9;Flexion of Thumb
1;83;30882;31289;814.00;73.71;23.89;29.75;1;valid;GESTURE;9;Flexion of Thumb
1;84;31289;31679;780.00;76.92;24.62;28.46;1;valid;GESTURE;9;Flexion of Thumb
1;85;31679;32081;804.00;74.63;19.57;23.56;1;valid;REST;-1;REST
1;86;32081;32494;826.00;72.64;28.81;36.81;1;valid;REST;-1;REST
1;87;32494;32908;828.00;72.46;36.81;35.50;1;valid;REST;-1;REST
1;88;32908;33289;762.00;78.74;37.77;35.20;1;valid;REST;-1;REST
1;89;33289;33663;748.00;80.21;51.46;54.79;1;valid;GESTURE;9;Flexion of Thumb
1;90;33663;34047;768.00;78.12;35.77;45.92;1;valid;GESTURE;9;Flexion of Thumb
1;91;34047;34389;684.00;87.72;42.05;50.44;1;valid;GESTURE;9;Flexion of Thumb
1;92;34389;34745;712.00;84.27;44.60;49.80;1;valid;GESTURE;9;Flexion of Thumb
1;93;34745;35079;668.00;89.82;25.91;27.22;1;valid;GESTURE;9;Flexion of Thumb
1;94;35079;35407;656.00;91.46;29.54;23.87;1;valid;GESTURE;9;Flexion of Thumb
1;95;35407;35730;646.00;92.88;13.52;17.64;1;valid;GESTURE;9;Flexion of Thumb
1;96;35730;36048;636.00;94.34;14.60;16.85;1;valid;GESTURE;9;Flexion of Thumb
1;97;36048;36381;666.00;90.09;44.08;41.27;1;valid;GESTURE;9;Flexion of Thumb
1;98;36381;36717;672.00;89.29;68.24;49.06;1;valid;GESTURE;9;Flexion of Thumb
1;99;36717;37091;748.00;80.21;81.63;53.46;1;valid;GESTURE;9;Flexion of Thumb
1;100;37091;37492;802.00;74.81;73.75;54.13;1;valid;GESTURE;9;Flexion of Thumb
1;101;37492;37919;854.00;70.26;40.38;41.01;1;valid;GESTURE;9;Flexion of Thumb
1;102;37919;38337;836.00;71.77;21.21;32.77;1;valid;GESTURE;9;Flexion of Thumb
1;103;38337;38741;808.00;74.26;19.63;23.81;1;valid;GESTURE;9;Flexion of Thumb
1;104;38741;39156;830.00;72.29;19.63;22.07;1;valid;GESTURE;9;Flexion of Thumb
1;105;39156;39584;856.00;70.09;21.75;25.53;1;valid;GESTURE;9;Flexion of Thumb
1;106;39584;40011;854.00;70.26;19.21;23.07;1;valid;GESTURE;9;Flexion of Thumb
1;107;40011;40419;816.00;73.53;20.33;19.08;1;valid;REST;-1;REST
1;108;40419;40828;818.00;73.35;18.25;20.30;1;valid;REST;-1;REST
1;109;40828;41238;820.00;73.17;10.83;9.33;1;valid;REST;-1;REST
1;110;41238;41641;806.00;74.44;11.26;9.75;1;valid;REST;-1;REST
1;111;41641;42038;794.00;75.57;13.46;12.57;1;valid;REST;-1;REST
1;112;42038;42438;800.00;75.00;29.75;28.02;1;valid;REST;-1;REST
1;113;42438;42830;784.00;76.53;48.96;35.75;1;valid;REST;-1;REST
1;114;42830;43196;732.00;81.97;46.25;40.85;1;valid;REST;-1;REST
1;115;43196;43539;686.00;87.46;35.03;40.07;1;valid;REST;-1;REST
1;116;43539;43902;726.00;82.64;22.30;35.41;1;valid;REST;-1;REST
1;117;43902;44264;724.00;82.87;28.68;42.59;1;valid;REST;-1;REST
1;118;44264;44608;688.00;87.21;43.90;45.72;1;valid;REST;-1;REST
1;119;44608;44985;754.00;79.58;43.75;51.62;1;valid;REST;-1;REST
1;120;44985;45388;806.00;74.44;51.97;57.46;1;valid;REST;-1;REST
1;121;45388;45767;758.00;79.16;29.50;52.81;1;valid;GESTURE;6;Cut Something
1;122;45767;46177;820.00;73.17;29.98;53.31;1;valid;GESTURE;6;Cut Something
1;123;46177;46563;772.00;77.72;44.33;52.03;1;valid;GESTURE;6;Cut Something
1;124;46563;46976;826.00;72.64;35.50;43.47;1;valid;GESTURE;6;Cut Something
1;125;46976;47410;868.00;69.12;42.68;50.39;1;valid;GESTURE;6;Cut Something
1;126;47410;47832;844.00;71.09;37.07;44.20;1;valid;GESTURE;6;Cut Something
1;127;47832;48219;774.00;77.52;37.07;39.92;1;valid;GESTURE;6;Cut Something
1;128;48219;48618;798.00;75.19;35.79;49.74;1;valid;GESTURE;6;Cut Something
1;129;48618;49026;816.00;73.53;26.65;35.57;1;valid;GESTURE;6;Cut Something
1;130;49026;49402;752.00;79.79;30.38;34.01;1;valid;GESTURE;6;Cut Something
1;131;49402;49782;760.00;78.95;41.32;40.64;1;valid;GESTURE;6;Cut Something
1;132;49782;50156;748.00;80.21;24.31;36.84;1;valid;GESTURE;6;Cut Something
1;133;50156;50506;700.00;85.71;31.29;39.96;1;valid;GESTURE;6;Cut Something
1;134;50506;50883;754.00;79.58;31.00;42.26;1;valid;GESTURE;6;Cut Something
1;135;50883;51276;786.00;76.34;31.54;36.19;1;valid;GESTURE;6;Cut Something
1;136;51276;51654;756.00;79.37;19.67;31.32;1;valid;GESTURE;6;Cut Something
1;137;51654;52022;736.00;81.52;31.74;34.77;1;valid;GESTURE;6;Cut Something
1;138;52022;52410;776.00;77.32;48.09;35.68;1;valid;REST;-1;REST
1;139;52410;52820;820.00;73.17;55.10;73.47;1;valid;REST;-1;REST
1;140;52820;53247;854.00;70.26;71.67;74.66;1;valid;REST;-1;REST
1;141;53247;53609;724.00;82.87;76.22;73.34;1;valid;REST;-1;REST
1;142;53609;53947;676.00;88.76;67.54;73.12;1;valid;GESTURE;6;Cut Something
1;143;53947;54302;710.00;84.51;41.35;40.62;1;valid;GESTURE;6;Cut Something
