repetition;rr_index;rpeak_start_sample;rpeak_end_sample;rr_interval_ms;instant_hr_bpm;local_sdnn_ms;local_rmssd_ms;is_valid;invalid_reason;label;gesture_id;gesture_name
1;0;507;901;788.00;76.14;26.10;26.31;1;valid;REST;-1;REST
1;1;901;1306;810.00;74.07;21.63;24.39;1;valid;REST;-1;REST
1;2;1306;1726;840.00;71.43;19.42;21.33;1;valid;REST;-1;REST
1;3;1726;2136;820.00;73.17;15.91;21.86;1;valid;REST;-1;REST
1;4;2136;2549;826.00;72.64;39.36;37.54;1;valid;REST;-1;REST
1;5;2549;2974;850.00;70.59;45.43;36.67;1;valid;REST;-1;REST
1;6;2974;3433;918.00;65.36;43.60;37.42;1;valid;REST;-1;REST
1;7;3433;3886;906.00;66.23;29.48;35.79;1;valid;REST;-1;REST
1;8;3886;4347;922.00;65.08;41.81;46.37;1;valid;REST;-1;REST
1;9;4347;4803;912.00;65.79;46.81;46.51;1;valid;REST;-1;REST
1;10;4803;5214;822.00;72.99;49.93;46.35;1;valid;REST;-1;REST
1;11;5214;5632;836.00;71.77;38.44;46.17;1;valid;REST;-1;REST
1;12;5632;6043;822.00;72.99;15.01;18.22;1;valid;REST;-1;REST
1;13;6043;6457;828.00;72.46;26.96;22.54;1;valid;REST;-1;REST
1;14;6457;6886;858.00;69.93;37.27;23.64;1;valid;REST;-1;REST
1;15;6886;7330;888.00;67.57;44.71;29.56;1;valid;REST;-1;REST
1;16;7330;7784;908.00;66.08;36.58;25.50;1;valid;REST;-1;REST
1;17;7784;8256;944.00;63.56;38.31;30.89;1;valid;REST;-1;REST
1;18;8256;8727;942.00;63.69;32.76;29.38;1;valid;REST;-1;REST
1;19;8727;9221;988.00;60.73;21.42;26.61;1;valid;REST;-1;REST
1;20;9221;9712;982.00;61.10;19.95;26.66;1;valid;REST;-1;REST
1;21;9712;10190;956.00;62.76;15.79;15.20;1;valid;REST;-1;REST
1;22;10190;10666;952.00;63.03;13.16;16.91;1;valid;REST;-1;REST
1;23;10666;11149;966.00;62.11;16.41;17.69;1;valid;REST;-1;REST
1;24;11149;11624;950.00;63.16;41.43;34.77;1;valid;REST;-1;REST
1;25;11624;12085;922.00;65.08;41.18;39.00;1;valid;REST;-1;REST
1;26;12085;12516;862.00;69.61;37.36;41.79;1;valid;REST;-1;REST
1;27;12516;12966;900.00;66.67;24.88;41.46;1;valid;REST;-1;REST
1;28;12966;13399;866.00;69.28;16.53;28.77;1;valid;REST;-1;REST
1;29;13399;13845;892.00;67.26;13.67;22.43;1;valid;REST;-1;REST
1;30;13845;14288;886.00;67.72;32.69;35.19;1;valid;REST;-1;REST
1;31;14288;14725;874.00;68.65;36.34;34.19;1;valid;REST;-1;REST
1;32;14725;15130;810.00;74.07;48.09;46.05;1;valid;REST;-1;REST
1;33;15130;15545;830.00;72.29;43.44;45.76;1;valid;REST;-1;REST
1;34;15545;15929;768.00;78.12;31.35;45.07;1;valid;REST;-1;REST
1;35;15929;16316;774.00;77.52;38.87;44.86;1;valid;REST;-1;REST
1;36;16316;16734;836.00;71.77;47.26;33.65;1;valid;REST;-1;REST
1;37;16734;17161;854.00;70.26;46.16;35.59;1;valid;REST;-1;REST
1;38;17161;17597;872.00;68.81;31.99;20.15;1;valid;REST;-1;REST
1;39;17597;18045;896.00;66.96;40.41;27.68;1;valid;REST;-1;REST
1;40;18045;18503;916.00;65.50;38.79;55.55;1;valid;REST;-1;REST
1;41;18503;18982;958.00;62.63;70.18;69.84;1;valid;REST;-1;REST
1;42;18982;19412;860.00;69.77;77.98;70.33;1;valid;REST;-1;REST
1;43;19412;19798;772.00;77.72;83.27;70.96;1;valid;REST;-1;REST
1;44;19798;20197;798.00;75.19;45.87;51.36;1;valid;REST;-1;REST
1;45;20197;20573;752.00;79.79;20.03;29.51;1;valid;REST;-1;REST
1;46;20573;20947;748.00;80.21;76.87;84.27;1;valid;REST;-1;REST
1;47;20947;21334;774.00;77.52;78.71;93.71;1;valid;REST;-1;REST
1;48;21334;21801;934.00;64.24;73.23;96.72;1;valid;REST;-1;REST
1;49;21801;22221;840.00;71.43;62.75;101.04;1;valid;REST;-1;REST
1;50;22221;22617;792.00;75.76;58.22;69.07;1;valid;REST;-1;REST
1;51;22617;23045;856.00;70.09;61.76;52.51;1;valid;REST;-1;REST
1;52;23045;23504;918.00;65.36;59.49;55.51;1;valid;REST;-1;REST
1;53;23504;23977;946.00;63.42;34.31;45.37;1;valid;REST;-1;REST
1;54;23977;24420;886.00;67.72;46.22;46.75;1;valid;REST;-1;REST
