repetition;rr_index;rpeak_start_sample;rpeak_end_sample;rr_interval_ms;instant_hr_bpm;local_sdnn_ms;local_rmssd_ms;is_valid;invalid_reason;label;gesture_id;gesture_name
1;0;357;669;624.00;96.15;19.22;19.65;1;valid;REST;-1;REST
1;1;669;988;638.00;94.04;17.32;16.41;1;valid;REST;-1;REST
1;2;988;1319;662.00;90.63;15.32;14.35;1;valid;REST;-1;REST
1;3;1319;1647;656.00;91.46;8.88;12.57;1;valid;REST;-1;REST
1;4;1647;1973;652.00;92.02;5.83;5.48;1;valid;REST;-1;REST
1;5;1973;2300;654.00;91.74;19.15;18.57;1;valid;REST;-1;REST
1;6;2300;2623;646.00;92.88;27.41;20.12;1;valid;REST;-1;REST
1;7;2623;2928;610.00;98.36;33.41;22.02;1;valid;REST;-1;REST
1;8;2928;3225;594.00;101.01;32.57;22.76;1;valid;REST;-1;REST
1;9;3225;3513;576.00;104.17;22.42;14.25;1;valid;REST;-1;REST
1;10;3513;3794;562.00;106.76;18.69;12.81;1;valid;REST;-1;REST
1;11;3794;4072;556.00;107.91;11.01;10.39;1;valid;REST;-1;REST
1;12;4072;4345;546.00;109.89;12.57;14.25;1;valid;REST;-1;REST
1;13;4345;4623;556.00;107.91;19.87;15.59;1;valid;REST;-1;REST
1;14;4623;4913;580.00;103.45;19.01;19.67;1;valid;REST;-1;REST
1;15;4913;5210;594.00;101.01;14.39;19.03;1;valid;REST;-1;REST
1;16;5210;5494;568.00;105.63;10.77;15.94;1;valid;REST;-1;REST
1;17;5494;5778;568.00;105.63;11.37;14.63;1;valid;REST;-1;REST
1;18;5778;6068;580.00;103.45;7.82;9.00;1;valid;REST;-1;REST
1;19;6068;6361;586.00;102.39;7.07;9.85;1;valid;REST;-1;REST
1;20;6361;6648;574.00;104.53;6.07;8.77;1;valid;REST;-1;REST
1;21;6648;6939;582.00;103.09;6.07;8.49;1;valid;REST;-1;REST
1;22;6939;7234;590.00;101.69;6.07;6.00;1;valid;REST;-1;REST
1;23;7234;7527;586.00;102.39;3.35;4.90;1;valid;REST;-1;REST
1;24;7527;7820;586.00;102.39;4.10;4.12;1;valid;REST;-1;REST
1;25;7820;8115;590.00;101.69;6.23;4.12;1;valid;REST;-1;REST
1;26;8115;8413;596.00;100.67;5.40;5.10;1;valid;REST;-1;REST
1;27;8413;8713;600.00;100.00;6.10;7.62;1;valid;REST;-1;REST
1;28;8713;9010;594.00;101.01;15.45;14.76;1;valid;REST;-1;REST
1;29;9010;9313;606.00;99.01;21.00;15.46;1;valid;REST;-1;REST
1;30;9313;9629;632.00;94.94;20.51;15.68;1;valid;REST;-1;REST
1;31;9629;9950;642.00;93.46;15.62;15.68;1;valid;REST;-1;REST
1;32;9950;10267;634.00;94.64;8.32;9.27;1;valid;REST;-1;REST
1;33;10267;10590;646.00;92.88;7.35;11.18;1;valid;REST;-1;REST
1;34;10590;10916;652.00;92.02;7.56;10.49;1;valid;REST;-1;REST
1;35;10916;11234;636.00;94.34;7.13;8.66;1;valid;REST;-1;REST
1;36;11234;11553;638.00;94.04;6.69;8.37;1;valid;REST;-1;REST
1;37;11553;11871;636.00;94.34;2.28;3.87;1;valid;REST;-1;REST
1;38;11871;12191;640.00;93.75;3.85;6.24;1;valid;REST;-1;REST
1;39;12191;12508;634.00;94.64;4.00;7.35;1;valid;REST;-1;REST
1;40;12508;12830;644.00;93.17;6.07;8.12;1;valid;REST;-1;REST
1;41;12830;13148;636.00;94.34;15.21;14.18;1;valid;REST;-1;REST
1;42;13148;13462;628.00;95.54;16.22;14.18;1;valid;REST;-1;REST
1;43;13462;13764;604.00;99.34;12.41;13.75;1;valid;REST;-1;REST
1;44;13764;14071;614.00;97.72;8.79;13.49;1;valid;REST;-1;REST
1;45;14071;14380;618.00;97.09;8.07;9.33;1;valid;REST;-1;REST
1;46;14380;14686;612.00;98.04;13.83;12.73;1;valid;REST;-1;REST
1;47;14686;14999;626.00;95.85;25.98;19.57;1;valid;REST;-1;REST
1;48;14999;15322;646.00;92.88;35.37;22.25;1;valid;REST;-1;REST
1;49;15322;15660;676.00;88.76;34.01;21.49;1;valid;REST;-1;REST
1;50;15660;16009;698.00;85.96;23.44;21.05;1;valid;REST;-1;REST
1;51;16009;16362;706.00;84.99;15.53;17.83;1;valid;REST;-1;REST
1;52;16362;16706;688.00;87.21;21.48;15.68;1;valid;REST;-1;REST
1;53;16706;17040;668.00;89.82;28.18;18.17;1;valid;REST;-1;REST
1;54;17040;17367;654.00;91.74;21.84;16.06;1;valid;REST;-1;REST
1;55;17367;17684;634.00;94.64;13.52;12.61;1;valid;REST;-1;REST
1;56;17684;18004;640.00;93.75;10.35;13.19;1;valid;REST;-1;REST
1;57;18004;18325;642.00;93.46;7.54;8.60;1;valid;REST;-1;REST
1;58;18325;18638;626.00;95.85;8.07;10.68;1;valid;REST;-1;REST
1;59;18638;18951;626.00;95.85;13.30;13.93;1;valid;REST;-1;REST
1;60;18951;19271;640.00;93.75;15.07;11.58;1;valid;REST;-1;REST
1;61;19271;19600;658.00;91.19;16.41;13.53;1;valid;REST;-1;REST
1;62;19600;19927;654.00;91.74;27.40;24.86;1;valid;REST;-1;REST
1;63;19927;20261;668.00;89.82;28.40;23.19;1;valid;REST;-1;REST
