repetition;rr_index;rpeak_start_sample;rpeak_end_sample;rr_interval_ms;instant_hr_bpm;local_sdnn_ms;local_rmssd_ms;is_valid;invalid_reason;label;gesture_id;gesture_name
1;0;294;752;916.00;65.50;8.33;14.14;1;valid;REST;-1;REST
1;1;752;1204;904.00;66.37;20.49;21.79;1;valid;REST;-1;REST
1;2;1204;1664;920.00;65.22;24.88;19.52;1;valid;REST;-1;REST
1;3;1664;2140;952.00;63.03;23.71;21.10;1;valid;REST;-1;REST
1;4;2140;2621;962.00;62.37;16.46;20.74;1;valid;REST;-1;REST
1;5;2621;3092;942.00;63.69;8.32;14.49;1;valid;REST;-1;REST
1;6;3092;3570;956.00;62.76;8.88;13.60;1;valid;REST;-1;REST
1;7;3570;4042;944.00;63.56;11.49;13.60;1;valid;REST;-1;REST
1;8;4042;4514;944.00;63.56;12.68;12.04;1;valid;REST;-1;REST
1;9;4514;4976;924.00;64.94;9.10;10.44;1;valid;REST;-1;REST
1;10;4976;5441;930.00;64.52;7.82;10.63;1;valid;REST;-1;REST
1;11;5441;5906;930.00;64.52;5.76;6.16;1;valid;REST;-1;REST
1;12;5906;6369;926.00;64.79;9.34;14.07;1;valid;REST;-1;REST
1;13;6369;6827;916.00;65.50;46.78;59.68;1;valid;REST;-1;REST
1;14;6827;7298;942.00;63.69;45.73;66.77;1;valid;REST;-1;REST
1;15;7298;7711;826.00;72.64;43.34;66.95;1;valid;REST;-1;REST
1;16;7711;8154;886.00;67.72;52.43;72.20;1;valid;REST;-1;REST
1;17;8154;8604;900.00;66.67;55.34;77.94;1;valid;REST;-1;REST
1;18;8604;9084;960.00;62.50;46.25;79.14;1;valid;REST;-1;REST
1;19;9084;9499;830.00;72.29;46.05;78.85;1;valid;REST;-1;REST
1;20;9499;9947;896.00;66.96;46.03;72.93;1;valid;REST;-1;REST
1;21;9947;10393;892.00;67.26;27.31;34.28;1;valid;REST;-1;REST
1;22;10393;10838;890.00;67.42;20.32;29.50;1;valid;REST;-1;REST
1;23;10838;11274;872.00;68.81;42.51;65.04;1;valid;REST;-1;REST
1;24;11274;11738;928.00;64.66;42.08;70.41;1;valid;REST;-1;REST
1;25;11738;12144;812.00;73.89;41.34;70.19;1;valid;REST;-1;REST
1;26;12144;12577;866.00;69.28;41.99;64.48;1;valid;REST;-1;REST
1;27;12577;13017;880.00;68.18;31.60;28.20;1;valid;REST;-1;REST
1;28;13017;13461;888.00;67.57;8.60;8.66;1;valid;REST;-1;REST
1;29;13461;13904;886.00;67.72;10.26;10.34;1;valid;REST;-1;REST
1;30;13904;14344;880.00;68.18;10.49;11.27;1;valid;REST;-1;REST
1;31;14344;14775;862.00;69.61;9.34;11.92;1;valid;REST;-1;REST
1;32;14775;15212;874.00;68.65;192.68;219.30;1;valid;REST;-1;REST
1;33;15212;15653;882.00;68.03;232.73;219.16;1;valid;REST;-1;REST
1;34;15653;15875;444.00;135.14;239.34;312.61;1;valid;REST;-1;REST
1;35;15875;16101;452.00;132.74;253.43;313.50;1;valid;REST;-1;REST
1;36;16101;16550;898.00;66.82;247.03;230.97;1;valid;REST;-1;REST
1;37;16550;17023;946.00;63.42;202.17;233.28;1;valid;REST;-1;REST
1;38;17023;17441;836.00;71.77;40.93;69.21;1;valid;REST;-1;REST
1;39;17441;17892;902.00;66.52;40.90;65.84;1;valid;REST;-1;REST
1;40;17892;18353;922.00;65.08;32.94;36.25;1;valid;REST;-1;REST
1;41;18353;18803;900.00;66.67;8.79;15.03;1;valid;REST;-1;REST
1;42;18803;19255;904.00;66.37;10.45;12.73;1;valid;REST;-1;REST
1;43;19255;19708;906.00;66.23;11.26;10.25;1;valid;REST;-1;REST
1;44;19708;20155;894.00;67.11;19.36;13.49;1;valid;REST;-1;REST
1;45;20155;20594;878.00;68.34;18.17;14.73;1;valid;REST;-1;REST
1;46;20594;21024;860.00;69.77;15.17;18.03;1;valid;REST;-1;REST
1;47;21024;21460;872.00;68.81;38.69;34.96;1;valid;REST;-1;REST
1;48;21460;21908;896.00;66.96;41.54;60.34;1;valid;REST;-1;REST
1;49;21908;22387;958.00;62.63;38.30;63.29;1;valid;REST;-1;REST
1;50;22387;22816;858.00;69.93;35.94;62.43;1;valid;REST;-1;REST
1;51;22816;23265;898.00;66.82;38.11;55.72;1;valid;REST;-1;REST
1;52;23265;23720;910.00;65.93;218.49;261.16;1;valid;REST;-1;REST
1;53;23720;24188;936.00;64.10;273.48;260.39;1;valid;REST;-1;REST
1;54;24188;24396;416.00;144.23;273.98;260.56;1;valid;REST;-1;REST
1;55;24396;24604;416.00;144.23;227.70;260.23;1;valid;REST;-1;REST
1;56;24604;24823;438.00;136.99;91.29;95.64;1;valid;REST;-1;REST
1;57;24823;25043;440.00;136.36;299.44;263.94;1;valid;REST;-1;REST
1;58;25043;25358;630.00;95.24;294.72;292.70;1;valid;REST;-1;REST
1;59;25358;25919;1122.00;53.48;258.19;292.98;1;valid;GESTURE;9;Flexion of Thumb
1;60;25919;26353;868.00;69.12;174.72;277.16;1;valid;GESTURE;9;Flexion of Thumb
1;61;26353;26774;842.00;71.26;120.31;127.87;1;valid;GESTURE;9;Flexion of Thumb
1;62;26774;27197;846.00;70.92;16.33;22.61;1;valid;GESTURE;9;Flexion of Thumb
1;63;27197;27627;860.00;69.77;12.28;21.52;1;valid;GESTURE;9;Flexion of Thumb
1;64;27627;28040;826.00;72.64;12.60;22.00;1;valid;GESTURE;9;Flexion of Thumb
1;65;28040;28464;848.00;70.75;12.92;21.70;1;valid;GESTURE;9;Flexion of Thumb
1;66;28464;28883;838.00;71.60;11.78;13.82;1;valid;GESTURE;9;Flexion of Thumb
1;67;28883;29308;850.00;70.59;10.33;9.75;1;valid;GESTURE;9;Flexion of Thumb
1;68;29308;29736;856.00;70.09;12.81;8.60;1;valid;GESTURE;9;Flexion of Thumb
1;69;29736;30169;866.00;69.28;7.95;7.35;1;valid;GESTURE;9;Flexion of Thumb
1;70;30169;30604;870.00;68.97;11.71;12.88;1;valid;GESTURE;9;Flexion of Thumb
1;71;30604;31035;862.00;69.61;18.25;13.30;1;valid;GESTURE;9;Flexion of Thumb
1;72;31035;31455;840.00;71.43;22.65;14.46;1;valid;GESTURE;9;Flexion of Thumb
1;73;31455;31869;828.00;72.46;22.95;15.56;1;valid;GESTURE;9;Flexion of Thumb
1;74;31869;32277;816.00;73.53;19.31;12.08;1;valid;REST;-1;REST
1;75;32277;32678;802.00;74.81;20.28;13.19;1;valid;REST;-1;REST
1;76;32678;33074;792.00;75.76;15.62;12.41;1;valid;REST;-1;REST
1;77;33074;33462;776.00;77.32;13.61;16.55;1;valid;REST;-1;REST
1;78;33462;33854;784.00;76.53;29.44;25.48;1;valid;GESTURE;9;Flexion of Thumb
1;79;33854;34259;810.00;74.07;51.36;34.79;1;valid;GESTURE;9;Flexion of Thumb
1;80;34259;34684;850.00;70.59;52.32;72.73;1;valid;GESTURE;9;Flexion of Thumb
1;81;34684;35134;900.00;66.67;130.17;180.77;1;valid;GESTURE;9;Flexion of Thumb
1;82;35134;35520;772.00;77.72;229.12;362.63;1;valid;GESTURE;9;Flexion of Thumb
1;83;35520;36072;1104.00;54.35;275.09;361.77;1;valid;GESTURE;9;Flexion of Thumb
1;84;36072;36309;474.00;126.58;278.99;422.81;1;valid;GESTURE;9;Flexion of Thumb
1;85;36309;36544;470.00;127.66;286.93;389.15;1;valid;GESTURE;9;Flexion of Thumb
1;86;36544;37007;926.00;64.79;236.02;228.58;1;valid;GESTURE;9;Flexion of Thumb
1;87;37007;37455;896.00;66.96;191.23;228.61;1;valid;GESTURE;9;Flexion of Thumb
1;88;37455;37897;884.00;67.87;20.22;16.76;1;valid;GESTURE;9;Flexion of Thumb
1;89;37897;38335;876.00;68.49;8.72;8.06;1;valid;GESTURE;9;Flexion of Thumb
1;90;38335;38775;880.00;68.18;15.90;15.94;1;valid;GESTURE;9;Flexion of Thumb
1;91;38775;39212;874.00;68.65;18.58;15.46;1;valid;GESTURE;9;Flexion of Thumb
1;92;39212;39634;844.00;71.09;17.36;16.46;1;valid;GESTURE;9;Flexion of Thumb
1;93;39634;40055;842.00;71.26;17.36;20.76;1;valid;GESTURE;9;Flexion of Thumb
1;94;40055;40482;854.00;70.26;18.30;14.39;1;valid;REST;-1;REST
1;95;40482;40922;880.00;68.18;28.46;23.81;1;valid;REST;-1;REST
1;96;40922;41361;878.00;68.34;48.30;68.96;1;valid;REST;-1;REST
1;97;41361;41819;916.00;65.50;48.40;75.34;1;valid;REST;-1;REST
1;98;41819;42212;786.00;76.34;48.07;76.28;1;valid;REST;-1;REST
1;99;42212;42638;852.00;70.42;47.76;73.89;1;valid;REST;-1;REST
1;100;42638;43076;876.00;68.49;45.53;39.03;1;valid;REST;-1;REST
1;101;43076;43513;874.00;68.65;27.57;21.68;1;valid;REST;-1;REST
1;102;43513;43967;908.00;66.08;21.14;18.73;1;valid;REST;-1;REST
1;103;43967;44427;920.00;65.22;17.40;18.81;1;valid;REST;-1;REST
1;104;44427;44882;910.00;65.93;7.92;9.00;1;valid;REST;-1;REST
1;105;44882;45335;906.00;66.23;16.55;12.88;1;valid;REST;-1;REST
1;106;45335;45784;898.00;66.82;21.31;14.32;1;valid;GESTURE;4;Wrist Extension
1;107;45784;46222;876.00;68.49;35.79;26.17;1;valid;GESTURE;4;Wrist Extension
1;108;46222;46652;860.00;69.77;38.13;26.04;1;valid;GESTURE;4;Wrist Extension
1;109;46652;47060;816.00;73.53;35.54;25.26;1;valid;GESTURE;4;Wrist Extension
1;110;47060;47465;810.00;74.07;26.47;24.29;1;valid;GESTURE;4;Wrist Extension
1;111;47465;47861;792.00;75.76;9.96;10.49;1;valid;GESTURE;4;Wrist Extension
1;112;47861;48261;800.00;75.00;7.29;11.22;1;valid;GESTURE;4;Wrist Extension
1;113;48261;48659;796.00;75.38;6.16;6.71;1;valid;GESTURE;4;Wrist Extension
1;114;48659;49062;806.00;74.44;6.16;6.16;1;valid;GESTURE;4;Wrist Extension
1;115;49062;49465;806.00;74.44;6.54;5.83;1;valid;GESTURE;4;Wrist Extension
1;116;49465;49871;812.00;73.89;5.76;7.62;1;valid;GESTURE;4;Wrist Extension
1;117;49871;50277;812.00;73.89;7.56;7.68;1;valid;GESTURE;4;Wrist Extension
1;118;50277;50676;798.00;75.19;11.19;8.66;1;valid;GESTURE;4;Wrist Extension
1;119;50676;51074;796.00;75.38;10.30;8.72;1;valid;GESTURE;4;Wrist Extension
1;120;51074;51467;786.00;76.34;9.53;8.72;1;valid;GESTURE;4;Wrist Extension
1;121;51467;51861;788.00;76.14;8.07;11.79;1;valid;GESTURE;4;Wrist Extension
1;122;51861;52248;774.00;77.52;10.00;12.25;1;valid;GESTURE;4;Wrist Extension
1;123;52248;52643;790.00;75.95;26.74;24.29;1;valid;REST;-1;REST
1;124;52643;53044;802.00;74.81;55.41;41.19;1;valid;REST;-1;REST
1;125;53044;53466;844.00;71.09;65.09;42.15;1;valid;REST;-1;REST
1;126;53466;53922;912.00;65.79;70.31;46.27;1;valid;REST;-1;REST
1;127;53922;54390;936.00;64.10;54.73;41.23;1;valid;GESTURE;4;Wrist Extension
1;128;54390;54878;976.00;61.48;28.06;24.08;1;valid;GESTURE;4;Wrist Extension
1;129;54878;55366;976.00;61.48;17.34;22.02;1;valid;GESTURE;4;Wrist Extension
1;130;55366;55848;964.00;62.24;11.70;9.70;1;valid;GESTURE;4;Wrist Extension
1;131;55848;56323;950.00;63.16;10.62;9.90;1;valid;GESTURE;4;Wrist Extension
1;132;56323;56801;956.00;62.76;9.49;10.54;1;valid;GESTURE;4;Wrist Extension
1;133;56801;57277;952.00;63.03;9.49;15.20;1;valid;GESTURE;4;Wrist Extension
1;134;57277;57746;938.00;63.97;9.42;16.06;1;valid;GESTURE;4;Wrist Extension
1;135;57746;58228;964.00;62.24;17.58;23.30;1;valid;GESTURE;4;Wrist Extension
1;136;58228;58704;952.00;63.03;40.88;36.54;1;valid;GESTURE;4;Wrist Extension
1;137;58704;59163;918.00;65.36;46.47;34.67;1;valid;GESTURE;4;Wrist Extension
1;138;59163;59593;860.00;69.77;40.61;34.51;1;valid;GESTURE;4;Wrist Extension
1;139;59593;60029;872.00;68.81;23.96;32.73;1;valid;GESTURE;4;Wrist Extension
1;140;60029;60460;862.00;69.61;21.61;19.34;1;valid;GESTURE;4;Wrist Extension
1;141;60460;60904;888.00;67.57;23.30;18.41;1;valid;REST;-1;REST
1;142;60904;61360;912.00;65.79;21.12;20.35;1;valid;REST;-1;REST
1;143;61360;61817;914.00;65.65;11.37;15.78;1;valid;REST;-1;REST
1;144;61817;62264;894.00;67.11;10.06;13.64;1;valid;REST;-1;REST
1;145;62264;62713;898.00;66.82;19.73;19.52;1;valid;REST;-1;REST
1;146;62713;63171;916.00;65.50;34.39;23.17;1;valid;REST;-1;REST
1;147;63171;63643;944.00;63.56;38.27;23.85;1;valid;REST;-1;REST
1;148;63643;64131;976.00;61.48;28.27;29.14;1;valid;REST;-1;REST
1;149;64131;64625;988.00;60.73;18.73;25.63;1;valid;REST;-1;REST
1;150;64625;65100;950.00;63.16;23.44;23.87;1;valid;REST;-1;REST
1;151;65100;65577;954.00;62.89;31.32;26.04;1;valid;REST;-1;REST
1;152;65577;66041;928.00;64.66;33.44;23.28;1;valid;GESTURE;5;Pointing Index
1;153;66041;66493;904.00;66.37;47.44;31.29;1;valid;GESTURE;5;Pointing Index
1;154;66493;66930;874.00;68.65;40.57;28.90;1;valid;GESTURE;5;Pointing Index
1;155;66930;67346;832.00;72.12;28.73;26.76;1;valid;GESTURE;5;Pointing Index
1;156;67346;67767;842.00;71.26;17.94;23.92;1;valid;GESTURE;5;Pointing Index
